Timestamp,What is your age?,What is your gender?,Are you a tourist or a local?,Who do you usually go to USS with?,How often do you visit USS?,On what occasion(s) would you visit USS?,"On a scale from 1 to 5, how important are the following factors in making USS attractive to you? [Food options]","On a scale from 1 to 5, how important are the following factors in making USS attractive to you? [Types of rides available]","On a scale from 1 to 5, how important are the following factors in making USS attractive to you? [Gift shops]","On a scale from 1 to 5, how important are the following factors in making USS attractive to you? [Special events (e.g. Halloween Horror Night)]","On a scale from 1 to 5, how important are the following factors in making USS attractive to you? [Accessibility]","On a scale from 1 to 5, how influential are the following factors in encouraging you to purchase a seasonal pass? [Frequent visitor to USS]","On a scale from 1 to 5, how influential are the following factors in encouraging you to purchase a seasonal pass? [Bundle price]","On a scale from 1 to 5, how influential are the following factors in encouraging you to purchase a seasonal pass? [Eligibility during a holiday period]",What time are you most likely to visit USS?,What time are you most likely to leave USS?,"In general, how would you rate your experience at USS?","On a scale from 1 to 5, how influential were the following factors in improving your past experience at USS? [Short wait times]","On a scale from 1 to 5, how influential were the following factors in improving your past experience at USS? [Lack of crowds]","On a scale from 1 to 5, how influential were the following factors in improving your past experience at USS? [Fun attractions]","On a scale from 1 to 5, how influential were the following factors in improving your past experience at USS? [Affordable food options]","On a scale from 1 to 5, how influential were the following factors in improving your past experience at USS? [Accessibility (Ramps, even ground, easy to find seats etc)]","On a scale from 1 to 5, how influential were the following factors in improving your past experience at USS? [Cooling Weather]","On a scale from 1 to 5, how influential were the following factors in improving your past experience at USS? [Presence of Shaded Rest Areas]","On a scale from 1 to 5, how influential were the following factors in improving your past experience at USS? [Usability of the Universal Studios Singapore App]","On a scale from 1 to 5, how influential were the following factors in worsening your past experience at USS? [Long wait time]","On a scale from 1 to 5, how influential were the following factors in worsening your past experience at USS? [Crowds]","On a scale from 1 to 5, how influential were the following factors in worsening your past experience at USS? [Attractions not being fun enough]","On a scale from 1 to 5, how influential were the following factors in worsening your past experience at USS? [Expensive food options]","On a scale from 1 to 5, how influential were the following factors in worsening your past experience at USS? [Inaccessibility (Lack of ramps, Uneven ground, lack of seats etc)]","On a scale from 1 to 5, how influential were the following factors in worsening your past experience at USS? [Hot weather]","On a scale from 1 to 5, how influential were the following factors in worsening your past experience at USS? [Lack of Shaded Rest Areas]","On a scale from 1 to 5, how influential were the following factors in worsening your past experience at USS? [Usability of the Universal Studios Singapore App]","On a scale from 1 to 5, in wet weather, how likely are you to choose the following activities at USS? [Seek shelter in a restaurant]","On a scale from 1 to 5, in wet weather, how likely are you to choose the following activities at USS? [Go home]","On a scale from 1 to 5, in wet weather, how likely are you to choose the following activities at USS? [Visit indoor attractions]","On a scale from 1 to 5, in wet weather, how likely are you to choose the following activities at USS? [Visit outdoor attractions (I don't mind getting wet)]","On a scale from 1 to 5, in wet weather, how likely are you to choose the following activities at USS? [Visit gift shops/retail areas]","If majority of the rides are closed due to the weather, how long are you willing to wait for the weather to clear up before continuing your activities?","On a scale from 1 to 5, how important are the following factors when planning your route in USS? [Expected wait time]","On a scale from 1 to 5, how important are the following factors when planning your route in USS? [Enjoyment of the ride]","On a scale from 1 to 5, how important are the following factors when planning your route in USS? [Closeness of ride to current location]","On a scale from 1 to 5, how important are the following factors when planning your route in USS? [Prioritisation of Group's Preferences (e.g. going with your family and choosing to go to the rides that your younger siblings prefer)]","On a scale from 1 to 5, how likely are you to visit the following attractions on a busy day? [Battlestar Galactica: Human vs. Cylon]","On a scale from 1 to 5, how likely are you to visit the following attractions on a busy day? [Transformers The Ride: The Ultimate 3D Battle]","On a scale from 1 to 5, how likely are you to visit the following attractions on a busy day? [Revenge of the Mummy]","On a scale from 1 to 5, how likely are you to visit the following attractions on a busy day? [Jurassic Park Rapids Adventure]","On a scale from 1 to 5, how likely are you to visit the following attractions on a busy day? [Sesame Street Spaghetti Space Chase]","On a scale from 1 to 5, how likely are you to visit the following attractions on a busy day? [Canopy Flyer]","On a scale from 1 to 5, how likely are you to visit the following attractions on a busy day? [Puss In Boots' Giant Journey]","On a scale from 1 to 5, how likely are you to visit the following attractions on a busy day? [Dino-Soarin']","On a scale from 1 to 5, how likely are you to visit the following attractions on a busy day? [Enchanted Airways]","On a scale from 1 to 5, how likely are you to visit the following attractions on a busy day? [Treasure Hunters (Vintage Car Attraction)]","On a scale from 1 to 5, how likely are you to visit the following attractions on a busy day? [Accelerator (Spinning Ride)]","On a scale from 1 to 5, how likely are you to visit the following attractions on a busy day? [Magic Potion Spin (Far Far Away Ferris Wheel)]","On a scale from 1 to 5, how likely are you to visit the following attractions on a busy day? [Lights, Camera, Action!]","On a scale from 1 to 5, how likely are you to visit the following attractions on a busy day? [The Dance for the Magic Beans (Interactive show with Puss in Boots and Kitty Softpaws)]","On a scale from 1 to 5, how likely are you to visit the following attractions on a busy day? [Shrek 4-D Adventure]","On a scale from 1 to 5, how likely are you to visit the following attractions on a busy day? [Donkey Live]","On a scale from 1 to 5, how likely are you to visit the following attractions on a busy day? [Rhythm Truck 2.0]","On a scale from 1 to 5, how likely are you to visit the following attractions on a busy day? [WaterWorld]",How long are you willing to queue and wait for a ride?,"On a scale from 1 to 5, how willing would you be to wait for the following rides? [Battlestar Galactica: Human vs. Cylon]","On a scale from 1 to 5, how willing would you be to wait for the following rides? [Transformers The Ride: The Ultimate 3D Battle]","On a scale from 1 to 5, how willing would you be to wait for the following rides? [Revenge of the Mummy]","On a scale from 1 to 5, how willing would you be to wait for the following rides? [Jurassic Park Rapids Adventure]","On a scale from 1 to 5, how willing would you be to wait for the following rides? [Sesame Street Spaghetti Space Chase]","On a scale from 1 to 5, how willing would you be to wait for the following rides? [Canopy Flyer]","On a scale from 1 to 5, how willing would you be to wait for the following rides? [Puss In Boots' Giant Journey]","On a scale from 1 to 5, how willing would you be to wait for the following rides? [Dino-Soarin']","On a scale from 1 to 5, how willing would you be to wait for the following rides? [Enchanted Airways]","On a scale from 1 to 5, how willing would you be to wait for the following rides? [Treasure Hunters (Vintage Car Attraction)]","On a scale from 1 to 5, how willing would you be to wait for the following rides? [Accelerator (Spinning Ride)]","On a scale from 1 to 5, how willing would you be to wait for the following rides? [Magic Potion Spin (Far Far Away Ferris Wheel)]","On a scale from 1 to 5, how willing would you be to wait for the following rides? [Lights, Camera, Action!]","On a scale from 1 to 5, how willing would you be to wait for the following rides? [The Dance for the Magic Beans (Interactive show with Puss in Boots and Kitty Softpaws)]","On a scale from 1 to 5, how willing would you be to wait for the following rides? [Shrek 4-D Adventure]","On a scale from 1 to 5, how willing would you be to wait for the following rides? [Donkey Live]","On a scale from 1 to 5, how willing would you be to wait for the following rides? [Rhythm Truck 2.0]","On a scale from 1 to 5, how willing would you be to wait for the following rides? [WaterWorld]","On a scale from 1 to 5, how appealing do you find each attraction? [Battlestar Galactica: Human vs. Cylon]","On a scale from 1 to 5, how appealing do you find each attraction? [Transformers The Ride: The Ultimate 3D Battle]","On a scale from 1 to 5, how appealing do you find each attraction? [Revenge of the Mummy]","On a scale from 1 to 5, how appealing do you find each attraction? [Jurassic Park Rapids Adventure]","On a scale from 1 to 5, how appealing do you find each attraction? [Sesame Street Spaghetti Space Chase]","On a scale from 1 to 5, how appealing do you find each attraction? [Canopy Flyer]","On a scale from 1 to 5, how appealing do you find each attraction? [Puss In Boots' Giant Journey]","On a scale from 1 to 5, how appealing do you find each attraction? [Dino-Soarin']","On a scale from 1 to 5, how appealing do you find each attraction? [Enchanted Airways]","On a scale from 1 to 5, how appealing do you find each attraction? [Treasure Hunters (Vintage Car Attraction)]","On a scale from 1 to 5, how appealing do you find each attraction? [Accelerator (Spinning Ride)]","On a scale from 1 to 5, how appealing do you find each attraction? [Magic Potion Spin (Far Far Away Ferris Wheel)]","On a scale from 1 to 5, how appealing do you find each attraction? [Lights, Camera, Action!]","On a scale from 1 to 5, how appealing do you find each attraction? [The Dance for the Magic Beans (Interactive show with Puss in Boots and Kitty Softpaws)]","On a scale from 1 to 5, how appealing do you find each attraction? [Shrek 4-D Adventure]","On a scale from 1 to 5, how appealing do you find each attraction? [Donkey Live]","On a scale from 1 to 5, how appealing do you find each attraction? [Rhythm Truck 2.0]","On a scale from 1 to 5, how appealing do you find each attraction? [WaterWorld]","On a scale from 1 to 5, how important are these factors in making the queuing process more tolerable/pleasant? [Entertainment in Queuing Area (e.g. Videos, Interactive Elements)]","On a scale from 1 to 5, how important are these factors in making the queuing process more tolerable/pleasant? [Anticipation of Ride]","On a scale from 1 to 5, how important are these factors in making the queuing process more tolerable/pleasant? [Shaded/Cooling Queuing Area]","On a scale from 1 to 5, how important are these factors in making the queuing process more tolerable/pleasant? [Comfortable Seating along Queuing Area]","On a scale from 1 to 5, how important are these factors in making the queuing process more tolerable/pleasant? [Music in the Queuing Area]","On a scale from 1 to 5, how important are these factors in making the queuing process more tolerable/pleasant? [Line moving at a Consistent Pace]","On a scale from 1 to 5, how important are these factors in making the queuing process more tolerable/pleasant? [Restrooms Nearby/Accessible during the Queue]","On a scale from 1 to 5, how important are these factors in making the queuing process more tolerable/pleasant? [Positive Prior Experience with Ride]","What is the maximum amount you are willing to pay for a ticket (in SGD) during peak periods? 

For reference, the current ticket pricings are:
Non-local pricing
Adult Ticket (Ages 13 and above): $83
Child Ticket (Ages 4 to 12 years old): $62

Singapore Resident pricing
Adult Ticket (Ages 13 and above): $74
Child Ticket (Ages 4 to 12 years old): $59","What is the maximum amount you are willing to pay for a ticket (in SGD) during off-peak periods? 

For reference, the current ticket pricings are:
Non-local pricing
Adult Ticket (Ages 13 and above): $83
Child Ticket (Ages 4 to 12 years old): $62

Singapore Resident pricing
Adult Ticket (Ages 13 and above): $74
Child Ticket (Ages 4 to 12 years old): $59",Do you usually buy an express pass when you visit USS?,"On a scale from 1 to 5, how would you rate each aspect of the USS experience? [Variety of Rides and Attractions]","On a scale from 1 to 5, how would you rate each aspect of the USS experience? [Entertainment and Shows (e.g. Rollercoasters, WaterWorld Performance)]","On a scale from 1 to 5, how would you rate each aspect of the USS experience? [Waiting Time]","On a scale from 1 to 5, how would you rate each aspect of the USS experience? [Cleanliness of Park and Amenities]","On a scale from 1 to 5, how would you rate each aspect of the USS experience? [Staff Friendliness]","On a scale from 1 to 5, how would you rate each aspect of the USS experience? [Availability of Rest Areas]","On a scale from 1 to 5, how would you rate each aspect of the USS experience? [Quality and Variety of Food/Beverage Options]","On a scale from 1 to 5, how would you rate each aspect of the USS experience? [Crowdedness]","On a scale from 1 to 5, how would you rate each aspect of the USS experience? [Value for Money (Entrance Fee, Food, etc)]","On a scale from 1 to 5, how would you rate each aspect of the USS experience? [Variety and Quality of Souvenir Shops]","On a scale from 1 to 5, how would you rate each aspect of the USS experience? [Theme and Atmosphere]","On a scale from 1 to 5, how would you rate each aspect of the USS experience? [Special Events and Performances (E.g. Halloween Horror Night)]","On a scale from 1 to 5, how would you rate each aspect of the USS experience? [Presence of Shaded Rest Areas]","On a scale from 1 to 5, how would you rate each aspect of the USS experience? [Weather on the Day of Visit]","On a scale from 1 to 5, how would you rate each aspect of the USS experience? [Park Layout and Navigation]","On a scale from 1 to 5, how would you rate each aspect of the USS experience? [Accessibility (Wheelchair friendly, etc)]","On a scale from 1 to 5, how would you rate each aspect of the USS experience? [Parking Convenience and Accessibility]","On a scale from 1 to 5, how would you rate each aspect of the USS experience? [Queue Management]",How likely are you to come back again?,"On a scale from 1 to 5, how influential are these factors in encouraging you to come back to USS again? [Enjoyed the overall experience]","On a scale from 1 to 5, how influential are these factors in encouraging you to come back to USS again? [Staying at a Sentosa resort (E.g. RWS)]","On a scale from 1 to 5, how influential are these factors in encouraging you to come back to USS again? [New Rides, Shows and Attractions]","On a scale from 1 to 5, how influential are these factors in encouraging you to come back to USS again? [Good Food and Dining Options]","On a scale from 1 to 5, how influential are these factors in encouraging you to come back to USS again? [Good Customer Service]","On a scale from 1 to 5, how influential are these factors in encouraging you to come back to USS again? [Special Occasions (E.g. Halloween Horror Night)]","On a scale from 1 to 5, how influential are these factors in encouraging you to come back to USS again? [Ticket Discounts and Promotions]","On a scale from 1 to 5, how influential are these factors in encouraging you to come back to USS again? [School/work Activity]","On a scale from 1 to 5, how influential are these factors in encouraging you to come back to USS again? [Souvenirs]","How likely are you to visit USS again if the Annual/Season Pass and Express Unlimited Pass were reintroduced? 

Season/Annual Pass: Enjoy six OR 12 months of unlimited entry to USS
Express Unlimited: The pass allows you to skip the line as many times as you like, even for the same ride. (The current Express Pass only allows you to skip the line once per ride/attraction.)",How likely are you to recommend your family/friends to come?,"What suggestions do you have to improve the overall USS Experience? (If you do not have any suggestions, please enter NIL)",Which avenues have you previously purchased USS tickets from?,"On a scale from 1 to 5, please rate your experience purchasing tickets from the USS Website.

(If you have not previously purchased tickets from the USS Website, please select 0.)","On a scale from 1 to 5, how important are the following factors in influencing your experience when purchasing your USS ticket(s)? [Ease of Navigate USS Website/Booking Platform]","On a scale from 1 to 5, how important are the following factors in influencing your experience when purchasing your USS ticket(s)? [Mobile App Integration]","On a scale from 1 to 5, how important are the following factors in influencing your experience when purchasing your USS ticket(s)? [Option for Digital Tickets (No printing Required)]","On a scale from 1 to 5, how important are the following factors in influencing your experience when purchasing your USS ticket(s)? [Access to Exclusive Perks (E.g. Fast Pass, VIP Access)]","On a scale from 1 to 5, how important are the following factors in influencing your experience when purchasing your USS ticket(s)? [Deals for Tickets (E.g. Multi-Day Ticket Discounts, Family Bundles, Credit Card Offers)]","On a scale from 1 to 5, how important are the following factors in influencing your experience when purchasing your USS ticket(s)? [Loyalty Points]","On a scale from 1 to 5, how important are the following factors in influencing your experience when purchasing your USS ticket(s)? [Clear Pricing Information]","On a scale from 1 to 5, how important are the following factors in influencing your experience when purchasing your USS ticket(s)? [Multiple Payment Options (E.g. Credit Card, PayPal)]","On a scale from 1 to 5, how important are the following factors in influencing your experience when purchasing your USS ticket(s)? [Clear Refund and Exchange Policies]","On a scale from 1 to 5, how important are the following factors in influencing your experience when purchasing your USS ticket(s)? [Fast Checkout Process]","On a scale from 1 to 5, how important are the following factors in influencing your experience when purchasing your USS ticket(s)? [Personalised Recommendations based on Visitor Preferences]","On a scale from 1 to 5, how important are the following factors in influencing your experience when purchasing your USS ticket(s)? [Live Chat/Support for Booking Assistance]","On a scale from 1 to 5, how important are the following factors in influencing your experience when purchasing your USS ticket(s)? [Option to Add-On Parking Passes during Purchase]","What suggestions do you have to improve the process of purchasing tickets from the USS website? (If you have not previously purchased tickets from the USS Website, please enter NIL)"
9/26/2024 14:07:31,20 - 29 years old,Female,Local,"Friends, Family (Parents, Siblings, etc.), Significant other",< 1 per year (only visit once in a few years),"Public holiday, School holiday, Weekends",1 (Not important at all),5 (Very important),3,2,2,5 (Very influential),5 (Very influential),5 (Very influential),Just when the park opens,Evening (at least 60 mins before park closes),5,2,3,4,1 (Not influential at all),2,1 (Not influential at all),3,2,4,2,4,2,2,2,2,2,,,,,,,2,4,2,5 (Very important),5 (Very likely),4,5 (Very likely),3,2,4,4,2,1 (Very unlikely),1 (Very unlikely),4,1 (Very unlikely),4,3,2,2,2,2,31 - 45 minutes,5 (Very Willing),4,5 (Very Willing),3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,$60 - 69,$50 - 59,No,4,4,2,5 (Amazing),5 (Amazing),4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,2,4,4,3,3,Column 5 (Very influential),Column 5 (Very influential),2,4,4,Let people know beforehand if a ride is not operating (e.g. Battlestar Galactica) for the day.,"USS Website, Other Websites",4,4,4,4,4,4,4,4,4,4,4,4,3,4,NIL
9/26/2024 14:12:34,20 - 29 years old,Female,Local,"Friends, Family (Parents, Siblings, etc.)",< 1 per year (only visit once in a few years),"Public holiday, School holiday, Weekends, Special events (e.g. Halloween Horror Night)",3,5 (Very important),1 (Not important at all),4,4,4,4,4,Morning (at least 60 minutes after park opens),Just when the park closes,5,4,5 (Very influential),5 (Very influential),5 (Very influential),5 (Very influential),5 (Very influential),5 (Very influential),3,5 (Very influential),5 (Very influential),5 (Very influential),5 (Very influential),5 (Very influential),5 (Very influential),5 (Very influential),5 (Very influential),,,,,,,4,5 (Very important),5 (Very important),3,5 (Very likely),5 (Very likely),5 (Very likely),3,1 (Very unlikely),2,2,1 (Very unlikely),5 (Very likely),1 (Very unlikely),1 (Very unlikely),1 (Very unlikely),1 (Very unlikely),2,4,2,1 (Very unlikely),1 (Very unlikely),15 - 30 minutes,5 (Very Willing),5 (Very Willing),5 (Very Willing),4,1 (Very Unwilling),2,1 (Very Unwilling),1 (Very Unwilling),5 (Very Willing),1 (Very Unwilling),1 (Very Unwilling),1 (Very Unwilling),1 (Very Unwilling),1 (Very Unwilling),3,1 (Very Unwilling),1 (Very Unwilling),1 (Very Unwilling),5 (Very Appealing),5 (Very Appealing),5 (Very Appealing),5 (Very Appealing),1 (Not Appealing At All),4,3,1 (Not Appealing At All),5 (Very Appealing),1 (Not Appealing At All),1 (Not Appealing At All),1 (Not Appealing At All),1 (Not Appealing At All),1 (Not Appealing At All),3,1 (Not Appealing At All),1 (Not Appealing At All),1 (Not Appealing At All),5 (Very important),5 (Very important),5 (Very important),5 (Very important),5 (Very important),5 (Very important),5 (Very important),5 (Very important),$70 - 79,$60 - 69,No,5 (Amazing),5 (Amazing),5 (Amazing),5 (Amazing),5 (Amazing),5 (Amazing),5 (Amazing),5 (Amazing),5 (Amazing),5 (Amazing),5 (Amazing),5 (Amazing),5 (Amazing),5 (Amazing),5 (Amazing),5 (Amazing),5 (Amazing),5 (Amazing),5,Column 5 (Very influential),1 (Not influential at all),3,Column 5 (Very influential),Column 5 (Very influential),Column 5 (Very influential),Column 5 (Very influential),Column 5 (Very influential),1 (Not influential at all),5,5,i love uss jaclyn,"USS Website, USS Physical TIcket Counter",4,5 (Very Important),4,5 (Very Important),5 (Very Important),5 (Very Important),5 (Very Important),5 (Very Important),5 (Very Important),5 (Very Important),5 (Very Important),5 (Very Important),5 (Very Important),5 (Very Important),NIL
9/26/2024 14:13:15,20 - 29 years old,Female,Local,Friends,< 1 per year (only visit once in a few years),Special events (e.g. Halloween Horror Night),1 (Not important at all),5 (Very important),1 (Not important at all),4,1 (Not important at all),4,4,4,Just when the park opens,Just when the park closes,3,5 (Very influential),5 (Very influential),5 (Very influential),5 (Very influential),1 (Not influential at all),5 (Very influential),1 (Not influential at all),1 (Not influential at all),3,3,3,5 (Very influential),1 (Not influential at all),3,3,1 (Not influential at all),,,,,,,5 (Very important),5 (Very important),5 (Very important),4,5 (Very likely),5 (Very likely),5 (Very likely),5 (Very likely),1 (Very unlikely),1 (Very unlikely),1 (Very unlikely),1 (Very unlikely),1 (Very unlikely),1 (Very unlikely),3,1 (Very unlikely),1 (Very unlikely),1 (Very unlikely),1 (Very unlikely),1 (Very unlikely),1 (Very unlikely),1 (Very unlikely),15 - 30 minutes,5 (Very Willing),5 (Very Willing),5 (Very Willing),5 (Very Willing),2,2,2,2,2,2,2,2,2,2,2,2,2,2,5 (Very Appealing),5 (Very Appealing),5 (Very Appealing),5 (Very Appealing),2,2,2,2,2,2,2,2,2,2,2,2,2,2,5 (Very important),5 (Very important),5 (Very important),5 (Very important),1 (Not important at all),5 (Very important),5 (Very important),5 (Very important),$50 - 59,$40 - 49,No,5 (Amazing),2,4,5 (Amazing),5 (Amazing),3,2,5 (Amazing),5 (Amazing),1 (Horrible),5 (Amazing),3,2,4,4,1 (Horrible),1 (Horrible),5 (Amazing),1,1 (Not influential at all),1 (Not influential at all),1 (Not influential at all),1 (Not influential at all),1 (Not influential at all),1 (Not influential at all),Column 5 (Very influential),1 (Not influential at all),1 (Not influential at all),3,3,NIL,"USS Website, USS Physical TIcket Counter",3,4,4,4,4,4,4,4,4,4,4,4,4,4,"
NIL"
9/26/2024 14:17:04,20 - 29 years old,Female,Local,"Friends, Family (Parents, Siblings, etc.)",< 1 per year (only visit once in a few years),"Public holiday, School holiday, Weekends, Weekdays",4,5 (Very important),3,3,4,4,4,5 (Very influential),Morning (at least 60 minutes after park opens),Evening (at least 60 mins before park closes),4,1 (Not influential at all),1 (Not influential at all),3,2,3,1 (Not influential at all),2,1 (Not influential at all),5 (Very influential),5 (Very influential),2,4,2,4,4,1 (Not influential at all),,,,,,,4,3,4,3,1 (Very unlikely),3,3,2,1 (Very unlikely),1 (Very unlikely),1 (Very unlikely),1 (Very unlikely),1 (Very unlikely),1 (Very unlikely),1 (Very unlikely),1 (Very unlikely),3,1 (Very unlikely),3,3,1 (Very unlikely),2,Less than 15 minutes,4,4,4,3,2,1 (Very Unwilling),1 (Very Unwilling),1 (Very Unwilling),1 (Very Unwilling),1 (Very Unwilling),1 (Very Unwilling),1 (Very Unwilling),3,1 (Very Unwilling),3,3,1 (Very Unwilling),3,4,4,4,4,1 (Not Appealing At All),1 (Not Appealing At All),1 (Not Appealing At All),1 (Not Appealing At All),1 (Not Appealing At All),1 (Not Appealing At All),1 (Not Appealing At All),1 (Not Appealing At All),4,1 (Not Appealing At All),4,3,1 (Not Appealing At All),3,5 (Very important),3,5 (Very important),5 (Very important),4,5 (Very important),5 (Very important),3,$50 - 59,$60 - 69,Yes - Sometimes,4,3,1 (Horrible),4,3,3,3,1 (Horrible),2,3,4,3,2,2,2,3,3,2,2,3,4,Column 5 (Very influential),4,4,4,Column 5 (Very influential),Column 5 (Very influential),2,4,4,shorter waiting times pls,"USS Website, USS Physical TIcket Counter",0,4,3,4,5 (Very Important),5 (Very Important),4,4,4,4,4,3,4,3,NIL
9/26/2024 14:21:36,20 - 29 years old,Male,Local,Friends,< 1 per year (only visit once in a few years),"Public holiday, Weekends",3,5 (Very important),1 (Not important at all),2,3,3,4,4,Morning (at least 60 minutes after park opens),Evening (at least 60 mins before park closes),4,5 (Very influential),5 (Very influential),5 (Very influential),4,2,4,4,3,5 (Very influential),5 (Very influential),4,3,2,5 (Very influential),4,3,,,,,,,2,2,2,2,5 (Very likely),5 (Very likely),5 (Very likely),5 (Very likely),1 (Very unlikely),5 (Very likely),5 (Very likely),5 (Very likely),1 (Very unlikely),1 (Very unlikely),1 (Very unlikely),1 (Very unlikely),1 (Very unlikely),1 (Very unlikely),1 (Very unlikely),1 (Very unlikely),1 (Very unlikely),1 (Very unlikely),46 - 60 minutes,5 (Very Willing),5 (Very Willing),5 (Very Willing),5 (Very Willing),1 (Very Unwilling),5 (Very Willing),5 (Very Willing),5 (Very Willing),1 (Very Unwilling),1 (Very Unwilling),1 (Very Unwilling),1 (Very Unwilling),1 (Very Unwilling),1 (Very Unwilling),1 (Very Unwilling),1 (Very Unwilling),1 (Very Unwilling),1 (Very Unwilling),5 (Very Appealing),5 (Very Appealing),5 (Very Appealing),5 (Very Appealing),1 (Not Appealing At All),5 (Very Appealing),5 (Very Appealing),5 (Very Appealing),1 (Not Appealing At All),1 (Not Appealing At All),1 (Not Appealing At All),1 (Not Appealing At All),1 (Not Appealing At All),1 (Not Appealing At All),1 (Not Appealing At All),1 (Not Appealing At All),1 (Not Appealing At All),1 (Not Appealing At All),5 (Very important),5 (Very important),5 (Very important),5 (Very important),4,5 (Very important),4,4,$70 - 79,$70 - 79,Yes - Every time,4,4,3,3,3,4,3,2,4,3,4,4,4,3,3,3,3,3,4,Column 5 (Very influential),1 (Not influential at all),3,3,3,3,4,3,3,4,3,nil,USS Website,3,3,3,3,4,4,3,5 (Very Important),3,3,5 (Very Important),3,3,5 (Very Important),"nil
"
9/26/2024 14:34:09,20 - 29 years old,Female,Local,"Friends, Family (Parents, Siblings, etc.)",< 1 per year (only visit once in a few years),"School holiday, School/work event",2,5 (Very important),4,2,2,4,4,3,Just when the park opens,Just when the park closes,4,5 (Very influential),5 (Very influential),5 (Very influential),4,2,5 (Very influential),4,1 (Not influential at all),5 (Very influential),5 (Very influential),5 (Very influential),4,3,5 (Very influential),4,1 (Not influential at all),,,,,,,5 (Very important),5 (Very important),3,4,5 (Very likely),5 (Very likely),5 (Very likely),5 (Very likely),4,4,4,3,3,1 (Very unlikely),4,2,3,5 (Very likely),5 (Very likely),4,1 (Very unlikely),4,31 - 45 minutes,5 (Very Willing),5 (Very Willing),5 (Very Willing),5 (Very Willing),3,5 (Very Willing),5 (Very Willing),1 (Very Unwilling),1 (Very Unwilling),1 (Very Unwilling),3,2,2,4,5 (Very Willing),1 (Very Unwilling),1 (Very Unwilling),4,5 (Very Appealing),5 (Very Appealing),5 (Very Appealing),5 (Very Appealing),5 (Very Appealing),4,4,1 (Not Appealing At All),1 (Not Appealing At All),1 (Not Appealing At All),4,4,3,5 (Very Appealing),5 (Very Appealing),3,1 (Not Appealing At All),5 (Very Appealing),5 (Very important),5 (Very important),5 (Very important),5 (Very important),1 (Not important at all),5 (Very important),3,4,$50 - 59,$50 - 59,No,4,4,2,4,3,4,2,1 (Horrible),3,3,4,3,3,2,4,3,2,2,3,Column 5 (Very influential),2,4,4,2,3,Column 5 (Very influential),Column 5 (Very influential),3,3,4,NIL,"USS Website, Resalers (e.g. Carousell)",4,3,1 (Not important at all),4,4,4,3,5 (Very Important),3,5 (Very Important),4,2,1 (Not important at all),1 (Not important at all),NIL
9/26/2024 14:46:19,20 - 29 years old,Female,Local,"Friends, Significant other",< 1 per year (only visit once in a few years),"Public holiday, School holiday, Weekends, Weekdays, Special events (e.g. Halloween Horror Night), Special ocassion (e.g. birthday, anniversary, etc.)",2,5 (Very important),1 (Not important at all),3,4,3,4,4,Morning (at least 60 minutes after park opens),Evening (at least 60 mins before park closes),5,5 (Very influential),5 (Very influential),5 (Very influential),1 (Not influential at all),4,5 (Very influential),5 (Very influential),1 (Not influential at all),5 (Very influential),5 (Very influential),3,2,2,3,3,1 (Not influential at all),,,,,,,5 (Very important),4,4,3,5 (Very likely),4,5 (Very likely),3,3,2,3,2,2,1 (Very unlikely),1 (Very unlikely),1 (Very unlikely),1 (Very unlikely),1 (Very unlikely),3,1 (Very unlikely),1 (Very unlikely),2,15 - 30 minutes,5 (Very Willing),4,5 (Very Willing),3,1 (Very Unwilling),1 (Very Unwilling),1 (Very Unwilling),1 (Very Unwilling),1 (Very Unwilling),1 (Very Unwilling),1 (Very Unwilling),1 (Very Unwilling),1 (Very Unwilling),1 (Very Unwilling),1 (Very Unwilling),1 (Very Unwilling),1 (Very Unwilling),1 (Very Unwilling),5 (Very Appealing),4,5 (Very Appealing),3,2,1 (Not Appealing At All),2,1 (Not Appealing At All),1 (Not Appealing At All),1 (Not Appealing At All),1 (Not Appealing At All),1 (Not Appealing At All),1 (Not Appealing At All),1 (Not Appealing At All),2,1 (Not Appealing At All),1 (Not Appealing At All),1 (Not Appealing At All),3,5 (Very important),5 (Very important),4,2,5 (Very important),3,5 (Very important),$60 - 69,$50 - 59,No,4,2,3,4,5 (Amazing),5 (Amazing),1 (Horrible),2,5 (Amazing),3,5 (Amazing),4,5 (Amazing),5 (Amazing),5 (Amazing),3,4,3,4,Column 5 (Very influential),1 (Not influential at all),4,1 (Not influential at all),4,4,Column 5 (Very influential),Column 5 (Very influential),4,3,5,NIL,USS Website,4,5 (Very Important),3,5 (Very Important),5 (Very Important),5 (Very Important),5 (Very Important),5 (Very Important),5 (Very Important),5 (Very Important),5 (Very Important),3,4,3,NIL
