Date,Time Slot,Accelerator,Battlestar Galactica: CYLON,Battlestar Galactica: HUMAN,Canopy Flyer,Dino-Soarin,Enchanted Airways,Jurassic Park Rapids Adventure,"Lights, Camera, Action! Hosted by Steven Spielberg",Magic Potion Spin,Puss In Boots’ Giant Journey,Revenge of the Mummy,Shrek 4-D Adventure,TRANSFORMERS The Ride: The Ultimate 3D Battle,Treasure Hunters
2023-01-02,10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02,10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02,11:00:00,2.786458333333333,0.0,4.984375,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.875,5.25
2023-01-02,11:30:00,12.322916666666668,0.0,4.984375,0.0,10.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,72.375,20.0
2023-01-02,12:00:00,23.333333333333336,17.53125,36.609375,30.5625,15.0,10.0,0.0,19.983333333333334,0.0,30.0,0.0,0.0,85.125,39.75
2023-01-02,12:30:00,30.0,30.078125,63.65625,36.0,28.375,15.0,0.0,19.983333333333334,0.0,50.0,5.078125,20.016,96.5,40.0
2023-01-02,13:00:00,30.0,50.015625,63.65625,33.9375,40.0,15.0,22.666666666666668,19.983333333333334,0.0,40.0,17.46875,20.016,80.0,60.0
2023-01-02,13:30:00,30.0,40.25,63.65625,40.0,23.375,15.0,56.66666666666667,19.983333333333334,0.0,46.666666666666664,30.0625,20.016,60.0,40.0
2023-01-02,14:00:00,30.0,53.046875,63.65625,40.0,15.0,15.0,59.81481481481482,19.983333333333334,0.0,40.0,34.9375,20.016,60.0,40.0
2023-01-02,14:30:00,30.0,57.3125,63.65625,40.0,20.0,15.0,59.81481481481482,19.983333333333334,0.0,41.66666666666667,59.921875,20.016,55.0,40.0
2023-01-02,15:00:00,24.984375,60.484375,63.65625,36.0,45.0,15.0,69.8888888888889,19.983333333333334,0.0,50.0,59.921875,20.016,43.5,60.0
2023-01-02,15:30:00,20.015625,63.65625,63.65625,60.0,40.0,23.28125,79.96296296296296,19.983333333333334,0.0,50.0,55.40625,20.016,23.5,60.0
2023-01-02,16:00:00,20.015625,53.046875,63.65625,40.0,35.0,25.0,79.96296296296296,19.983333333333334,0.0,50.0,55.40625,20.016,10.0,60.0
2023-01-02,16:30:00,20.015625,49.078125,54.140625,40.0,60.0,25.0,64.85185185185186,19.983333333333334,0.0,50.0,43.09375,20.016,10.0,60.0
2023-01-02,17:00:00,20.015625,40.046875,9.96875,40.0,50.0,25.0,49.74074074074075,19.983333333333334,0.0,50.0,40.359375,20.016,10.0,40.0
2023-01-03,10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03,10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03,11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03,11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03,12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03,12:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03,13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03,13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03,14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03,14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03,15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03,15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03,16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03,16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03,17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04,10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04,10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04,11:00:00,5.015625,4.984375,4.984375,5.0,5.0,4.96875,5.037037037037037,14.533333333333333,5.0,5.0,5.078125,20.016,12.375,5.25
2023-01-04,11:30:00,5.015625,23.296875,19.9375,15.0,5.0,16.0,5.037037037037037,19.983333333333334,5.0,5.0,5.078125,20.016,47.625,8.25
2023-01-04,12:00:00,9.984375,36.09375,33.90625,20.0,5.0,20.0,13.851851851851853,19.983333333333334,5.0,5.0,12.59375,20.016,75.0,31.5
2023-01-04,12:30:00,30.0,38.171875,38.171875,30.0,5.0,20.0,20.14814814814815,19.983333333333334,5.0,15.0,26.609375,20.016,91.66666666666666,39.75
2023-01-04,13:00:00,30.0,38.171875,38.171875,38.4375,13.375,20.0,46.59259259259259,19.983333333333334,5.0,20.0,40.015625,20.016,88.33333333333334,39.75
2023-01-04,13:30:00,30.0,38.171875,38.171875,28.5,30.0,23.28125,59.81481481481482,19.983333333333334,5.0,40.0,40.015625,20.016,90.0,39.75
2023-01-04,14:00:00,30.0,38.171875,55.125,36.0,30.0,25.0,79.96296296296296,19.983333333333334,5.0,60.0,40.015625,20.016,65.0,39.75
2023-01-04,14:30:00,30.0,30.078125,63.65625,36.0,30.0,25.0,79.96296296296296,19.983333333333334,5.0,40.0,0.0,20.016,50.0,39.75
2023-01-04,15:00:00,21.65625,30.078125,63.65625,36.0,30.0,30.0,79.96296296296296,19.983333333333334,5.0,40.0,40.015625,20.016,27.5,39.75
2023-01-04,15:30:00,9.984375,35.0625,59.390625,35.0625,30.0,30.0,79.96296296296296,19.983333333333334,5.0,40.0,40.015625,20.016,25.0,39.75
2023-01-04,16:00:00,9.984375,38.171875,38.171875,30.0,30.0,30.0,53.51851851851852,19.983333333333334,5.0,60.0,40.015625,20.016,19.0,39.75
2023-01-04,16:30:00,9.984375,38.171875,38.171875,30.0,30.0,30.0,69.8888888888889,19.983333333333334,5.0,60.0,40.015625,20.016,10.0,43.5
2023-01-04,17:00:00,9.984375,42.4375,38.171875,30.0,30.0,30.0,69.8888888888889,19.983333333333334,5.0,60.0,36.765625,20.016,10.0,60.0
2023-01-05,10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05,10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05,11:00:00,5.015625,4.984375,4.984375,5.0,5.0,5.0,5.037037037037037,14.533333333333333,5.0,5.0,5.078125,20.016,11.25,5.25
2023-01-05,11:30:00,5.015625,16.40625,16.40625,5.0,5.0,5.0,5.037037037037037,19.983333333333334,5.0,5.0,5.078125,20.016,33.333333333333336,12.75
2023-01-05,12:00:00,12.515625,24.609375,23.296875,19.0625,5.0,5.0,6.9259259259259265,19.983333333333334,5.0,5.0,9.953125,20.016,52.5,23.25
2023-01-05,12:30:00,20.015625,24.609375,44.515625,26.5625,11.625,5.0,20.14814814814815,19.983333333333334,5.0,5.0,19.09375,20.016,60.0,30.0
2023-01-05,13:00:00,20.015625,27.5,44.515625,20.0,25.0,5.0,44.70370370370371,19.983333333333334,5.0,5.0,23.359375,20.016,52.5,27.5
2023-01-05,13:30:00,20.015625,14.953125,50.859375,21.0,35.0,5.0,59.81481481481482,19.983333333333334,5.0,5.0,33.3125,20.016,50.0,26.5
2023-01-05,14:00:00,20.015625,24.921875,29.75,19.5,31.625,5.0,46.59259259259259,19.983333333333334,5.0,21.666666666666668,34.9375,20.016,40.0,24.5
2023-01-05,14:30:00,20.015625,30.078125,18.046875,27.0,25.0,11.71875,56.66666666666667,19.983333333333334,5.0,42.22222222222222,30.0625,20.016,20.0,29.0
2023-01-05,15:00:00,20.015625,30.078125,14.953125,27.0,25.0,15.0,59.81481481481482,19.983333333333334,5.75,46.666666666666664,30.0625,20.016,20.0,33.5
2023-01-05,15:30:00,20.015625,30.078125,14.953125,27.0,25.0,15.0,59.81481481481482,19.983333333333334,6.75,46.666666666666664,30.0625,20.016,20.0,33.5
2023-01-05,16:00:00,20.015625,30.078125,14.953125,27.0,25.0,15.0,59.81481481481482,19.983333333333334,5.0,46.666666666666664,30.0625,20.016,20.0,33.5
2023-01-05,16:30:00,20.015625,26.640625,14.09375,22.5,25.0,15.0,53.51851851851852,19.983333333333334,5.0,46.666666666666664,15.03125,20.016,16.5,33.5
2023-01-05,17:00:00,20.015625,9.96875,9.96875,18.0,25.0,18.28125,28.333333333333336,19.983333333333334,5.0,46.666666666666664,8.328125,20.016,10.0,33.5
2023-01-06,10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06,10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06,11:00:00,5.015625,4.984375,4.984375,5.0,5.0,5.0,5.037037037037037,14.533333333333333,5.0,5.0,5.078125,20.016,14.25,5.25
2023-01-06,11:30:00,5.015625,17.015625,16.40625,15.0,5.0,7.5,6.296296296296297,19.983333333333334,5.0,5.0,5.078125,20.016,43.875,9.75
2023-01-06,12:00:00,15.0,25.484375,25.484375,28.4375,5.0,10.0,15.11111111111111,19.983333333333334,5.0,5.0,19.90625,20.016,66.66666666666667,25.5
2023-01-06,12:30:00,20.015625,25.484375,25.484375,18.0,7.5,10.0,30.22222222222222,19.983333333333334,5.0,5.0,19.90625,20.016,63.5,30.0
2023-01-06,13:00:00,16.6875,42.4375,50.859375,23.4375,12.5,10.78125,40.2962962962963,19.983333333333334,5.0,5.0,23.359375,20.016,50.0,30.0
2023-01-06,13:30:00,9.984375,50.859375,50.859375,20.0,27.5,15.0,49.74074074074075,19.983333333333334,5.0,5.0,27.421875,20.016,60.0,26.5
2023-01-06,14:00:00,9.984375,35.0,40.25,20.0,30.0,15.0,59.81481481481482,19.983333333333334,5.0,5.0,15.03125,20.016,43.5,33.5
2023-01-06,14:30:00,9.984375,26.6875,38.171875,32.5,30.0,15.0,59.81481481481482,19.983333333333334,5.0,27.333333333333332,15.03125,20.016,40.0,26.5
2023-01-06,15:00:00,9.984375,30.078125,38.171875,27.0,22.5,15.78125,56.037037037037045,19.983333333333334,5.0,33.333333333333336,15.03125,20.016,40.0,33.0
2023-01-06,15:30:00,9.1875,30.078125,38.171875,27.0,15.0,20.0,49.74074074074075,19.983333333333334,5.0,33.333333333333336,15.03125,20.016,36.5,20.25
2023-01-06,16:00:00,5.015625,40.25,29.75,27.0,15.0,20.0,49.74074074074075,19.983333333333334,5.0,46.666666666666664,15.03125,20.016,25.0,27.0
2023-01-06,16:30:00,5.015625,38.171875,21.21875,27.0,15.0,20.0,20.14814814814815,19.983333333333334,5.0,30.0,15.03125,20.016,20.0,30.0
2023-01-06,17:00:00,5.015625,31.828125,19.140625,18.9375,15.0,17.5,36.51851851851852,19.983333333333334,5.0,30.0,15.03125,20.016,11.5,30.0
2023-01-07,10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07,10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07,11:00:00,5.015625,4.984375,4.984375,5.0,5.0,5.0,5.037037037037037,14.533333333333333,5.0,5.0,5.078125,20.016,14.25,5.25
2023-01-07,11:30:00,5.015625,10.609375,13.640625,5.0,5.0,5.0,5.037037037037037,19.983333333333334,5.0,5.0,5.078125,20.016,30.0,5.25
2023-01-07,12:00:00,5.015625,25.484375,25.484375,12.5,5.0,5.0,5.037037037037037,19.983333333333334,0.0,5.0,9.953125,20.016,58.33333333333333,5.25
2023-01-07,12:30:00,5.015625,19.125,16.953125,20.0,5.0,5.0,5.037037037037037,19.983333333333334,0.0,5.0,15.03125,20.016,52.5,9.75
2023-01-07,13:00:00,5.015625,19.9375,19.9375,16.0,13.375,5.0,21.40740740740741,19.983333333333334,0.0,5.0,15.03125,20.016,52.5,24.5
2023-01-07,13:30:00,5.015625,19.9375,19.9375,20.0,25.0,9.21875,30.22222222222222,19.983333333333334,0.0,5.0,19.90625,20.016,52.5,30.0
2023-01-07,14:00:00,5.015625,19.9375,19.9375,16.0,25.0,10.0,45.111111111111114,19.983333333333334,0.0,7.333333333333334,19.90625,20.016,45.0,30.0
2023-01-07,14:30:00,5.015625,19.9375,19.9375,21.0,30.0,11.71875,59.81481481481482,19.983333333333334,0.0,27.333333333333332,19.90625,20.016,40.0,30.0
2023-01-07,15:00:00,5.015625,30.078125,19.9375,21.0,27.5,15.0,54.77777777777778,19.983333333333334,0.0,26.666666666666668,11.578125,20.016,40.0,30.0
2023-01-07,15:30:00,5.015625,30.078125,19.9375,21.0,25.0,17.5,49.74074074074075,19.983333333333334,0.0,26.666666666666668,9.953125,20.016,27.5,30.0
2023-01-07,16:00:00,5.015625,19.140625,19.9375,21.0,25.0,20.0,49.74074074074075,19.983333333333334,0.0,31.666666666666664,18.28125,20.016,8.5,30.0
2023-01-07,16:30:00,5.015625,30.078125,14.953125,21.0,25.0,20.0,49.74074074074075,19.983333333333334,0.0,33.333333333333336,19.90625,20.016,5.0,30.0
2023-01-07,17:00:00,5.015625,19.9375,9.96875,21.0,25.0,20.0,49.74074074074075,19.983333333333334,0.0,22.22222222222222,19.90625,20.016,5.0,30.0
2023-01-08,10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,11:00:00,2.786458333333333,4.984375,4.984375,4.0,5.0,5.0,5.037037037037037,14.533333333333333,5.0,5.0,5.078125,20.016,10.0,5.25
2023-01-08,11:30:00,5.015625,4.984375,4.984375,8.4375,5.0,5.0,5.037037037037037,14.533333333333333,5.0,5.0,5.078125,20.016,17.625,9.75
2023-01-08,12:00:00,5.015625,4.984375,14.875,11.5625,5.0,5.0,5.037037037037037,19.983333333333334,0.0,5.0,5.078125,20.016,28.875,12.5
2023-01-08,12:30:00,5.015625,4.984375,19.140625,6.5625,5.0,5.0,5.037037037037037,19.983333333333334,0.0,5.0,5.078125,20.016,33.333333333333336,20.0
2023-01-08,13:00:00,5.015625,4.984375,19.140625,13.5,5.0,5.0,28.333333333333336,19.983333333333334,0.0,5.0,9.953125,20.016,40.0,20.0
2023-01-08,13:30:00,5.015625,4.984375,25.484375,18.0,5.0,5.0,40.2962962962963,19.983333333333334,0.0,5.0,15.03125,20.016,40.0,20.0
2023-01-08,14:00:00,5.015625,4.984375,25.484375,18.0,5.0,5.0,40.2962962962963,19.983333333333334,0.0,5.0,5.078125,20.016,20.0,20.0
2023-01-08,14:30:00,5.015625,9.96875,19.140625,18.0,5.0,5.0,40.2962962962963,19.983333333333334,0.0,16.666666666666664,5.078125,20.016,7.5,20.0
2023-01-08,15:00:00,5.015625,14.953125,16.671875,18.0,5.0,5.0,48.48148148148148,19.983333333333334,0.0,20.0,5.078125,20.016,5.0,23.5
2023-01-08,15:30:00,5.015625,14.953125,9.96875,18.0,15.0,5.0,49.74074074074075,19.983333333333334,0.0,20.0,5.078125,20.016,5.0,21.5
2023-01-08,16:00:00,5.015625,14.953125,9.96875,15.0,12.5,5.0,49.74074074074075,19.983333333333334,0.0,20.0,5.078125,20.016,5.0,20.0
2023-01-08,16:30:00,5.015625,14.953125,9.96875,20.0,5.0,5.0,40.96296296296297,19.983333333333334,0.0,17.77777777777778,5.078125,20.016,5.0,20.0
2023-01-08,17:00:00,5.015625,14.953125,9.96875,9.9375,5.0,5.0,35.77777777777778,19.983333333333334,0.0,10.0,5.078125,20.016,5.0,20.0
2023-01-09,10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09,10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09,11:00:00,5.015625,4.984375,4.984375,5.0,5.0,5.0,5.037037037037037,14.533333333333333,0.0,5.0,5.078125,20.016,15.0,0.0
2023-01-09,11:30:00,5.015625,16.953125,16.953125,8.4375,5.0,5.0,5.037037037037037,19.983333333333334,0.0,5.0,5.078125,20.016,44.58333333333333,0.0
2023-01-09,12:00:00,5.8125,25.484375,25.484375,15.0,5.0,5.0,5.037037037037037,19.983333333333334,0.0,5.0,5.078125,20.016,50.0,0.0
2023-01-09,12:30:00,9.984375,25.484375,25.484375,16.5,5.0,5.0,5.037037037037037,19.983333333333334,0.0,5.0,5.078125,20.016,60.0,0.0
2023-01-09,13:00:00,9.984375,21.21875,33.90625,18.0,5.0,5.0,51.0,19.983333333333334,0.0,16.0,9.953125,20.016,60.0,0.0
2023-01-09,13:30:00,9.984375,25.484375,50.859375,18.0,10.0,5.0,59.81481481481482,19.983333333333334,0.0,30.0,19.90625,20.016,56.5,0.0
2023-01-09,14:00:00,9.984375,25.484375,50.859375,30.0,15.0,5.0,59.81481481481482,19.983333333333334,0.0,25.555555555555557,36.765625,20.016,40.0,0.0
2023-01-09,14:30:00,9.984375,31.625,29.75,18.0,15.0,10.0,59.81481481481482,19.983333333333334,0.0,26.666666666666668,34.125,20.016,30.0,0.0
2023-01-09,15:00:00,9.984375,30.078125,25.484375,18.0,15.0,15.0,59.81481481481482,19.983333333333334,0.0,26.666666666666668,5.078125,20.016,20.0,0.0
2023-01-09,15:30:00,9.984375,19.9375,38.171875,24.0,15.0,15.0,59.81481481481482,19.983333333333334,0.0,26.666666666666668,5.078125,20.016,10.0,0.0
2023-01-09,16:00:00,9.984375,28.359375,38.171875,27.0,15.0,15.0,59.81481481481482,19.983333333333334,0.0,25.555555555555557,5.078125,20.016,5.0,0.0
2023-01-09,16:30:00,9.984375,19.140625,38.171875,21.0,15.0,15.0,59.81481481481482,19.983333333333334,0.0,30.0,5.078125,20.016,5.0,0.0
2023-01-09,17:00:00,9.984375,40.25,26.640625,17.5,15.0,15.0,49.25925925925926,19.983333333333334,0.0,20.0,5.078125,20.016,5.0,0.0
2023-01-10,10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10,10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10,11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10,11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10,12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10,12:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10,13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10,13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10,14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10,14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10,15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10,15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10,16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10,16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10,17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11,10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11,10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11,11:00:00,5.015625,7.5625,7.5625,5.0,5.0,5.0,5.037037037037037,14.533333333333333,5.0,5.0,5.078125,20.016,13.875,5.25
2023-01-11,11:30:00,5.015625,23.296875,23.296875,9.0625,5.0,5.0,5.037037037037037,19.983333333333334,5.0,5.0,5.078125,20.016,40.41666666666667,12.75
2023-01-11,12:00:00,20.015625,38.171875,38.171875,15.0,5.0,5.0,5.037037037037037,19.983333333333334,5.0,5.0,5.078125,20.016,50.0,24.75
2023-01-11,12:30:00,20.015625,50.859375,50.859375,23.0625,5.0,6.71875,5.037037037037037,19.983333333333334,5.0,12.666666666666668,9.140625,20.016,56.5,39.75
2023-01-11,13:00:00,20.015625,50.859375,50.859375,24.0,20.0,10.0,17.62962962962963,19.983333333333334,5.0,20.0,19.90625,20.016,80.0,39.75
2023-01-11,13:30:00,20.015625,44.515625,50.859375,24.0,20.0,14.21875,30.22222222222222,19.983333333333334,5.0,20.0,30.0625,20.016,60.0,39.75
2023-01-11,14:00:00,20.015625,38.171875,50.859375,24.0,20.0,16.71875,30.22222222222222,19.983333333333334,5.0,40.0,30.0625,20.016,60.0,30.0
2023-01-11,14:30:00,20.015625,38.171875,50.859375,24.0,20.0,15.0,30.22222222222222,19.983333333333334,5.0,38.333333333333336,30.0625,20.016,60.0,30.0
2023-01-11,15:00:00,20.015625,38.171875,29.75,24.0,20.0,12.5,30.22222222222222,19.983333333333334,5.0,33.33333333333333,30.0625,20.016,35.0,30.0
2023-01-11,15:30:00,20.015625,38.171875,19.9375,24.0,20.0,16.71875,30.22222222222222,19.983333333333334,5.0,33.333333333333336,30.0625,20.016,23.5,30.0
2023-01-11,16:00:00,20.015625,38.171875,19.9375,23.0625,20.0,20.0,30.22222222222222,19.983333333333334,5.0,33.333333333333336,19.90625,20.016,10.0,30.0
2023-01-11,16:30:00,20.015625,38.171875,19.9375,24.0,12.5,21.71875,30.22222222222222,19.983333333333334,5.0,28.88888888888889,13.40625,20.016,10.0,23.25
2023-01-11,17:00:00,20.015625,21.21875,30.078125,24.0,5.0,22.5,30.22222222222222,19.983333333333334,5.0,26.666666666666668,5.078125,20.016,10.0,20.25
2023-01-12,10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-12,10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-12,11:00:00,5.015625,4.984375,4.984375,5.0,5.0,5.0,5.037037037037037,14.533333333333333,5.0,5.0,5.078125,20.016,19.875,5.25
2023-01-12,11:30:00,5.015625,4.984375,4.984375,5.0,5.0,5.0,5.037037037037037,14.533333333333333,5.0,5.0,5.078125,20.016,37.5,7.5
2023-01-12,12:00:00,5.015625,14.953125,19.140625,10.0,5.0,5.0,6.9259259259259265,19.983333333333334,5.0,5.0,5.078125,20.016,37.5,16.875
2023-01-12,12:30:00,5.015625,23.296875,44.515625,19.5,5.0,5.0,16.37037037037037,19.983333333333334,5.0,5.0,15.03125,20.016,55.0,21.75
2023-01-12,13:00:00,5.015625,19.9375,44.515625,21.0,5.0,5.0,33.370370370370374,19.983333333333334,5.0,5.0,15.03125,20.016,50.0,25.5
2023-01-12,13:30:00,5.015625,9.96875,44.515625,21.5625,5.0,5.0,48.48148148148148,19.983333333333334,5.0,8.333333333333332,15.03125,20.016,40.0,26.5
2023-01-12,14:00:00,21.65625,9.96875,44.515625,24.0,5.0,5.0,49.74074074074075,19.983333333333334,5.0,15.0,18.28125,20.016,35.0,26.5
2023-01-12,14:30:00,16.666666666666668,19.9375,44.515625,24.0,5.0,5.0,49.74074074074075,19.983333333333334,5.0,15.0,19.90625,20.016,20.0,39.75
2023-01-12,15:00:00,16.666666666666668,30.078125,44.515625,24.0,13.375,5.0,49.74074074074075,19.983333333333334,5.0,18.666666666666668,19.90625,20.016,15.0,39.75
2023-01-12,15:30:00,16.666666666666668,24.921875,32.921875,24.0,15.0,8.28125,49.74074074074075,19.983333333333334,5.0,35.0,19.90625,20.016,15.0,39.75
2023-01-12,16:00:00,16.666666666666668,14.953125,14.953125,31.5625,35.875,15.0,66.74074074074075,19.983333333333334,5.0,26.666666666666668,19.90625,20.016,15.0,26.5
2023-01-12,16:30:00,16.666666666666668,14.953125,14.953125,30.0,33.333333333333336,15.0,69.8888888888889,19.983333333333334,5.0,26.666666666666668,19.90625,20.016,11.5,33.125
2023-01-12,17:00:00,21.65625,16.671875,16.671875,15.9375,30.0,15.0,57.555555555555564,19.983333333333334,5.0,30.0,17.46875,20.016,5.0,24.5
2023-01-13,10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13,10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13,11:00:00,2.786458333333333,4.984375,4.984375,4.0,5.0,5.0,5.037037037037037,14.533333333333333,5.0,5.0,5.078125,20.016,5.0,5.25
2023-01-13,11:30:00,9.713541666666666,19.140625,19.140625,6.5625,5.0,5.0,5.037037037037037,19.983333333333334,5.0,5.0,9.953125,20.016,30.0,5.25
2023-01-13,12:00:00,20.015625,38.171875,28.65625,15.0,5.0,5.0,5.037037037037037,19.983333333333334,5.0,5.0,13.40625,20.016,50.0,9.75
2023-01-13,12:30:00,20.015625,50.859375,38.171875,27.5,5.0,5.0,5.037037037037037,19.983333333333334,5.0,10.0,5.078125,20.016,66.66666666666667,35.25
2023-01-13,13:00:00,20.015625,50.859375,38.171875,30.0,5.0,5.0,20.14814814814815,19.983333333333334,5.0,10.0,5.078125,20.016,66.66666666666667,35.25
2023-01-13,13:30:00,20.015625,50.859375,38.171875,30.0,5.0,5.0,20.14814814814815,19.983333333333334,5.0,10.666666666666666,10.765625,20.016,75.0,35.25
2023-01-13,14:00:00,20.015625,38.171875,31.828125,30.0,5.0,5.0,18.88888888888889,19.983333333333334,5.0,23.333333333333332,40.015625,20.016,75.0,35.25
2023-01-13,14:30:00,20.015625,25.484375,31.828125,25.5,17.5,11.71875,53.51851851851852,19.983333333333334,5.0,36.666666666666664,40.015625,20.016,61.0,35.25
