datetime,average_waittime,forecast,mean temperature (°C),is raining
2023-01-02 11:00:00,7.916666666666667,Windy,28.5,0
2023-01-02 11:30:00,27.272727272727273,Windy,28.5,0
2023-01-02 12:00:00,37.232142857142854,Windy,28.5,0
2023-01-02 12:30:00,47.82258064516129,Windy,28.5,0
2023-01-02 13:00:00,45.13513513513514,Windy,28.5,0
2023-01-02 13:30:00,43.46153846153846,Windy,28.5,0
2023-01-02 14:00:00,42.22222222222222,Windy,28.5,0
2023-01-02 14:30:00,47.05128205128205,Windy,28.5,0
2023-01-02 15:00:00,51.02564102564103,Windy,28.5,0
2023-01-02 15:30:00,52.05128205128205,Windy,28.5,0
2023-01-02 16:00:00,47.94871794871795,Windy,28.5,0
2023-01-02 16:30:00,45.76923076923077,Windy,28.5,0
2023-01-02 17:00:00,36.92307692307692,Windy,28.5,0
2023-01-02 17:30:00,33.15068493150685,Windy,28.5,0
2023-01-02 18:00:00,35.87719298245614,Windy,28.5,0
2023-01-02 18:30:00,32.88135593220339,Windy,28.5,0
2023-01-02 19:00:00,25.0,Windy,28.5,0
2023-01-02 19:30:00,23.75,Windy,28.5,0
2023-01-02 20:30:00,,Windy,28.5,0
2023-01-02 21:00:00,,Windy,28.5,0
2023-01-02 21:30:00,,Windy,28.5,0
2023-01-02 22:00:00,,Windy,28.5,0
2023-01-02 22:30:00,,Windy,28.5,0
2023-01-02 23:00:00,,Windy,28.5,0
2023-01-02 23:30:00,,Windy,28.5,0
2023-01-03 00:00:00,,Windy,28.5,0
2023-01-03 00:30:00,,Windy,28.5,0
2023-01-03 01:00:00,,Windy,28.5,0
2023-01-03 01:30:00,,Windy,28.5,0
2023-01-03 02:00:00,,Windy,28.5,0
2023-01-03 02:30:00,,Windy,28.5,0
2023-01-03 03:00:00,,Windy,28.5,0
2023-01-03 03:30:00,,Windy,28.5,0
2023-01-03 04:00:00,,Windy,28.5,0
2023-01-03 04:30:00,,Windy,28.5,0
2023-01-03 05:00:00,,Windy,28.5,0
2023-01-03 05:30:00,,Windy,28.5,0
2023-01-03 06:00:00,,Windy,28.5,0
2023-01-03 06:30:00,,Windy,28.5,0
2023-01-03 07:00:00,,Windy,28.5,0
2023-01-03 07:30:00,,Windy,28.5,0
2023-01-03 08:00:00,,Windy,28.5,0
2023-01-03 08:30:00,,Windy,28.5,0
2023-01-03 09:00:00,,Windy,28.5,0
2023-01-03 09:30:00,,Windy,28.5,0
2023-01-03 10:00:00,,Windy,28.5,0
2023-01-03 10:30:00,,Windy,28.5,0
2023-01-03 11:00:00,,Windy,28.5,0
2023-01-03 11:30:00,,Windy,28.5,0
2023-01-03 12:00:00,,Windy,28.5,0
2023-01-03 12:30:00,,Windy,28.5,0
2023-01-03 13:00:00,,Windy,28.5,0
2023-01-03 13:30:00,,Windy,28.5,0
2023-01-03 14:00:00,,Windy,28.5,0
2023-01-03 14:30:00,,Windy,28.5,0
2023-01-03 15:00:00,,Windy,28.5,0
2023-01-03 15:30:00,,Windy,28.5,0
2023-01-03 16:00:00,,Windy,28.5,0
2023-01-03 16:30:00,,Windy,28.5,0
2023-01-03 17:00:00,,Windy,28.5,0
2023-01-03 17:30:00,,Windy,28.5,0
2023-01-03 18:00:00,,Windy,28.5,0
2023-01-03 18:30:00,,Windy,28.5,0
2023-01-03 19:00:00,,Windy,28.5,0
2023-01-03 19:30:00,,Windy,28.5,0
2023-01-03 20:00:00,,Windy,28.5,0
2023-01-03 20:30:00,,Windy,28.5,0
2023-01-03 21:00:00,,Windy,28.5,0
2023-01-03 21:30:00,,Windy,28.5,0
2023-01-03 22:00:00,,Windy,28.5,0
2023-01-03 22:30:00,,Windy,28.5,0
2023-01-03 23:00:00,,Windy,28.5,0
2023-01-03 23:30:00,,Windy,28.5,0
2023-01-04 00:00:00,,Windy,28.5,0
2023-01-04 00:30:00,,Windy,28.5,0
2023-01-04 01:00:00,,Windy,28.5,0
2023-01-04 01:30:00,,Windy,28.5,0
2023-01-04 02:00:00,,Windy,28.5,0
2023-01-04 02:30:00,,Windy,28.5,0
2023-01-04 03:00:00,,Windy,28.5,0
2023-01-04 03:30:00,,Windy,28.5,0
2023-01-04 04:00:00,,Windy,28.5,0
2023-01-04 04:30:00,,Windy,28.5,0
2023-01-04 05:00:00,,Windy,28.5,0
2023-01-04 05:30:00,,Windy,28.5,0
2023-01-04 06:00:00,,Windy,28.5,0
2023-01-04 06:30:00,,Windy,28.5,0
2023-01-04 07:00:00,,Windy,28.5,0
2023-01-04 07:30:00,,Windy,28.5,0
2023-01-04 08:00:00,,Windy,28.5,0
2023-01-04 08:30:00,,Windy,28.5,0
2023-01-04 09:00:00,,Windy,28.5,0
2023-01-04 09:30:00,,Windy,28.5,0
2023-01-04 11:00:00,7.976190476190476,Windy,28.5,0
2023-01-04 11:30:00,16.666666666666668,Windy,28.5,0
2023-01-04 12:00:00,24.390243902439025,Windy,28.5,0
2023-01-04 12:30:00,31.097560975609756,Windy,28.5,0
2023-01-04 13:00:00,36.265060240963855,Windy,28.5,0
2023-01-04 13:30:00,40.416666666666664,Windy,28.5,0
2023-01-04 14:00:00,44.404761904761905,Windy,28.5,0
2023-01-04 14:30:00,39.189189189189186,Windy,28.5,0
2023-01-04 15:00:00,40.29761904761905,Windy,28.5,0
2023-01-04 15:30:00,39.04761904761905,Windy,28.5,0
2023-01-04 16:00:00,35.535714285714285,Windy,28.5,0
2023-01-04 16:30:00,35.48780487804878,Windy,28.5,0
2023-01-04 17:00:00,37.46987951807229,Windy,28.5,0
2023-01-04 17:30:00,34.19753086419753,Windy,28.5,0
2023-01-04 22:00:00,,Windy,28.5,0
2023-01-04 22:30:00,,Windy,28.5,0
2023-01-04 23:00:00,,Windy,28.5,0
2023-01-04 23:30:00,,Windy,28.5,0
2023-01-05 00:00:00,,Windy,28.5,0
2023-01-05 00:30:00,,Windy,28.5,0
2023-01-05 01:00:00,,Windy,28.5,0
2023-01-05 01:30:00,,Windy,28.5,0
2023-01-05 02:00:00,,Windy,28.5,0
2023-01-05 02:30:00,,Windy,28.5,0
2023-01-05 03:00:00,,Windy,28.5,0
2023-01-05 03:30:00,,Windy,28.5,0
2023-01-05 04:00:00,,Windy,28.5,0
2023-01-05 04:30:00,,Windy,28.5,0
2023-01-05 05:00:00,,Windy,28.5,0
2023-01-05 05:30:00,,Windy,28.5,0
2023-01-05 06:00:00,,Windy,28.5,0
2023-01-05 06:30:00,,Windy,28.5,0
2023-01-05 07:00:00,,Windy,28.5,0
2023-01-05 07:30:00,,Windy,28.5,0
2023-01-05 08:00:00,,Windy,28.5,0
2023-01-05 08:30:00,,Windy,28.5,0
2023-01-05 09:00:00,,Windy,28.5,0
2023-01-05 09:30:00,,Windy,28.5,0
2023-01-05 11:00:00,7.857142857142857,Windy,28.5,0
2023-01-05 11:30:00,13.154761904761905,Windy,28.5,0
2023-01-05 12:00:00,19.156626506024097,Windy,28.5,0
2023-01-05 12:30:00,26.036585365853657,Windy,28.5,0
2023-01-05 13:00:00,27.797619047619047,Windy,28.5,0
2023-01-05 13:30:00,30.238095238095237,Windy,28.5,0
2023-01-05 14:00:00,27.55952380952381,Windy,28.5,0
2023-01-05 14:30:00,29.27710843373494,Windy,28.5,0
2023-01-05 15:00:00,30.416666666666668,Windy,28.5,0
2023-01-05 15:30:00,30.476190476190474,Windy,28.5,0
2023-01-05 16:00:00,30.357142857142858,Windy,28.5,0
2023-01-05 16:30:00,27.738095238095237,Windy,28.5,0
2023-01-05 17:00:00,23.214285714285715,Windy,28.5,0
2023-01-05 17:30:00,23.214285714285715,Windy,28.5,0
2023-01-05 22:00:00,,Windy,28.5,0
2023-01-05 22:30:00,,Windy,28.5,0
2023-01-05 23:00:00,,Windy,28.5,0
2023-01-05 23:30:00,,Windy,28.5,0
2023-01-06 00:00:00,,Windy,28.5,0
2023-01-06 00:30:00,,Windy,28.5,0
2023-01-06 01:00:00,,Windy,28.5,0
2023-01-06 01:30:00,,Windy,28.5,0
2023-01-06 02:00:00,,Windy,28.5,0
2023-01-06 02:30:00,,Windy,28.5,0
2023-01-06 03:00:00,,Windy,28.5,0
2023-01-06 03:30:00,,Windy,28.5,0
2023-01-06 04:00:00,,Windy,28.5,0
2023-01-06 04:30:00,,Windy,28.5,0
2023-01-06 05:00:00,,Windy,28.5,0
2023-01-06 05:30:00,,Windy,28.5,0
2023-01-06 06:00:00,,Windy,28.5,0
2023-01-06 06:30:00,,Windy,28.5,0
2023-01-06 07:00:00,,Windy,28.5,0
2023-01-06 07:30:00,,Windy,28.5,0
2023-01-06 08:00:00,,Windy,28.5,0
2023-01-06 08:30:00,,Windy,28.5,0
2023-01-06 09:00:00,,Windy,28.5,0
2023-01-06 09:30:00,,Windy,28.5,0
2023-01-06 11:00:00,8.19277108433735,Windy,28.5,0
2023-01-06 11:30:00,15.8,Windy,28.5,0
2023-01-06 12:00:00,23.511904761904763,Windy,28.5,0
2023-01-06 12:30:00,23.5625,Windy,28.5,0
2023-01-06 13:00:00,28.14814814814815,Windy,28.5,0
2023-01-06 13:30:00,32.857142857142854,Windy,28.5,0
2023-01-06 14:00:00,28.658536585365855,Windy,28.5,0
2023-01-06 14:30:00,27.692307692307693,Windy,28.5,0
2023-01-06 15:00:00,29.875,Windy,28.5,0
2023-01-06 15:30:00,28.012048192771083,Windy,28.5,0
2023-01-06 16:00:00,27.468354430379748,Windy,28.5,0
2023-01-06 16:30:00,24.166666666666668,Windy,28.5,0
2023-01-06 17:00:00,22.865853658536587,Windy,28.5,0
2023-01-06 17:30:00,21.785714285714285,Windy,28.5,0
2023-01-06 22:00:00,,Windy,28.5,0
2023-01-06 22:30:00,,Windy,28.5,0
2023-01-06 23:00:00,,Windy,28.5,0
2023-01-06 23:30:00,,Windy,28.5,0
2023-01-07 00:00:00,,Windy,28.5,0
2023-01-07 00:30:00,,Windy,28.5,0
2023-01-07 01:00:00,,Windy,28.5,0
2023-01-07 01:30:00,,Windy,28.5,0
2023-01-07 02:00:00,,Windy,28.5,0
2023-01-07 02:30:00,,Windy,28.5,0
2023-01-07 03:00:00,,Windy,28.5,0
2023-01-07 03:30:00,,Windy,28.5,0
2023-01-07 04:00:00,,Windy,28.5,0
2023-01-07 04:30:00,,Windy,28.5,0
2023-01-07 05:00:00,,Windy,28.5,0
2023-01-07 05:30:00,,Windy,28.5,0
2023-01-07 06:00:00,,Windy,28.5,0
2023-01-07 06:30:00,,Windy,28.5,0
2023-01-07 07:00:00,,Windy,28.5,0
2023-01-07 07:30:00,,Windy,28.5,0
2023-01-07 08:00:00,,Windy,28.5,0
2023-01-07 08:30:00,,Windy,28.5,0
2023-01-07 09:00:00,,Windy,28.5,0
2023-01-07 09:30:00,,Windy,28.5,0
2023-01-07 11:00:00,8.154761904761905,Windy,28.5,0
2023-01-07 11:30:00,11.463414634146341,Windy,28.5,0
2023-01-07 12:00:00,18.653846153846153,Windy,28.5,0
2023-01-07 12:30:00,17.333333333333332,Windy,28.5,0
2023-01-07 13:00:00,20.897435897435898,Windy,28.5,0
2023-01-07 13:30:00,24.12162162162162,Windy,28.5,0
2023-01-07 14:00:00,24.423076923076923,Windy,28.5,0
2023-01-07 14:30:00,28.26923076923077,Windy,28.5,0
2023-01-07 15:00:00,27.857142857142858,Windy,28.5,0
2023-01-07 15:30:00,25.616438356164384,Windy,28.5,0
2023-01-07 16:00:00,25.466666666666665,Windy,28.5,0
2023-01-07 16:30:00,26.4,Windy,28.5,0
2023-01-07 17:00:00,23.972602739726028,Windy,28.5,0
2023-01-07 17:30:00,21.923076923076923,Windy,28.5,0
2023-01-07 22:00:00,,Windy,28.5,0
2023-01-07 22:30:00,,Windy,28.5,0
2023-01-07 23:00:00,,Windy,28.5,0
2023-01-07 23:30:00,,Windy,28.5,0
2023-01-08 00:00:00,,Windy,28.5,0
2023-01-08 00:30:00,,Windy,28.5,0
2023-01-08 01:00:00,,Windy,28.5,0
2023-01-08 01:30:00,,Windy,28.5,0
2023-01-08 02:00:00,,Windy,28.5,0
2023-01-08 02:30:00,,Windy,28.5,0
2023-01-08 03:00:00,,Windy,28.5,0
2023-01-08 03:30:00,,Windy,28.5,0
2023-01-08 04:00:00,,Windy,28.5,0
2023-01-08 04:30:00,,Windy,28.5,0
2023-01-08 05:00:00,,Windy,28.5,0
2023-01-08 05:30:00,,Windy,28.5,0
2023-01-08 06:00:00,,Windy,28.5,0
2023-01-08 06:30:00,,Windy,28.5,0
2023-01-08 07:00:00,,Windy,28.5,0
2023-01-08 07:30:00,,Windy,28.5,0
2023-01-08 08:00:00,,Windy,28.5,0
2023-01-08 08:30:00,,Windy,28.5,0
2023-01-08 09:00:00,,Windy,28.5,0
2023-01-08 09:30:00,,Windy,28.5,0
2023-01-08 11:00:00,7.5,Windy,28.5,0
2023-01-08 11:30:00,9.047619047619047,Windy,28.5,0
2023-01-08 12:00:00,12.564102564102564,Windy,28.5,0
2023-01-08 12:30:00,13.552631578947368,Windy,28.5,0
2023-01-08 13:00:00,17.371794871794872,Windy,28.5,0
2023-01-08 13:30:00,19.736842105263158,Windy,28.5,0
2023-01-08 14:00:00,17.692307692307693,Windy,28.5,0
2023-01-08 14:30:00,17.243589743589745,Windy,28.5,0
2023-01-08 15:00:00,17.876712328767123,Windy,28.5,0
2023-01-08 15:30:00,18.445945945945947,Windy,28.5,0
2023-01-08 16:00:00,17.884615384615383,Windy,28.5,0
2023-01-08 16:30:00,16.233766233766232,Windy,28.5,0
2023-01-08 17:00:00,14.415584415584416,Windy,28.5,0
2023-01-08 17:30:00,11.346153846153847,Windy,28.5,0
2023-01-08 22:00:00,,Windy,28.5,0
2023-01-08 22:30:00,,Windy,28.5,0
2023-01-08 23:00:00,,Windy,28.5,0
2023-01-08 23:30:00,,Windy,28.5,0
2023-01-09 00:00:00,,Windy,28.5,0
2023-01-09 00:30:00,,Windy,28.5,0
2023-01-09 01:00:00,,Windy,28.5,0
2023-01-09 01:30:00,,Windy,28.5,0
2023-01-09 02:00:00,,Windy,28.5,0
2023-01-09 02:30:00,,Windy,28.5,0
2023-01-09 03:00:00,,Windy,28.5,0
2023-01-09 03:30:00,,Windy,28.5,0
2023-01-09 04:00:00,,Windy,28.5,0
2023-01-09 04:30:00,,Windy,28.5,0
2023-01-09 05:00:00,,Windy,28.5,0
2023-01-09 05:30:00,,Windy,28.5,0
2023-01-09 06:00:00,,Windy,28.5,0
2023-01-09 06:30:00,,Windy,28.5,0
2023-01-09 07:00:00,,Windy,28.5,0
2023-01-09 07:30:00,,Windy,28.5,0
2023-01-09 08:00:00,,Windy,28.5,0
2023-01-09 08:30:00,,Windy,28.5,0
2023-01-09 09:00:00,,Windy,28.5,0
2023-01-09 09:30:00,,Windy,28.5,0
2023-01-09 11:00:00,8.75,Windy,28.5,0
2023-01-09 11:30:00,16.19402985074627,Windy,28.5,0
2023-01-09 12:00:00,18.819444444444443,Windy,28.5,0
2023-01-09 12:30:00,20.208333333333332,Windy,28.5,0
2023-01-09 13:00:00,26.11111111111111,Windy,28.5,0
2023-01-09 13:30:00,31.805555555555557,Windy,28.5,0
2023-01-09 14:00:00,32.916666666666664,Windy,28.5,0
2023-01-09 14:30:00,28.958333333333332,Windy,28.5,0
2023-01-09 15:00:00,25.416666666666668,Windy,28.5,0
2023-01-09 15:30:00,26.25,Windy,28.5,0
2023-01-09 16:00:00,26.805555555555557,Windy,28.5,0
2023-01-09 16:30:00,24.428571428571427,Windy,28.5,0
2023-01-09 17:00:00,23.958333333333332,Windy,28.5,0
2023-01-09 17:30:00,23.03030303030303,Windy,28.5,0
2023-01-09 18:30:00,,Windy,28.5,0
2023-01-09 19:00:00,,Windy,28.5,0
2023-01-09 19:30:00,,Windy,28.5,0
2023-01-09 20:00:00,,Windy,28.5,0
2023-01-09 20:30:00,,Windy,28.5,0
2023-01-09 21:00:00,,Windy,28.5,0
2023-01-09 21:30:00,,Windy,28.5,0
2023-01-09 22:00:00,,Windy,28.5,0
2023-01-09 22:30:00,,Windy,28.5,0
2023-01-09 23:00:00,,Windy,28.5,0
2023-01-09 23:30:00,,Windy,28.5,0
2023-01-10 00:00:00,,Windy,28.5,0
2023-01-10 00:30:00,,Windy,28.5,0
2023-01-10 01:00:00,,Windy,28.5,0
2023-01-10 01:30:00,,Windy,28.5,0
2023-01-10 02:00:00,,Windy,28.5,0
2023-01-10 02:30:00,,Windy,28.5,0
2023-01-10 03:00:00,,Windy,28.5,0
2023-01-10 03:30:00,,Windy,28.5,0
2023-01-10 04:00:00,,Windy,28.5,0
2023-01-10 04:30:00,,Windy,28.5,0
2023-01-10 05:00:00,,Windy,28.5,0
2023-01-10 05:30:00,,Windy,28.5,0
2023-01-10 06:00:00,,Windy,28.5,0
2023-01-10 06:30:00,,Windy,28.5,0
2023-01-10 07:00:00,,Windy,28.5,0
2023-01-10 07:30:00,,Windy,28.5,0
2023-01-10 08:00:00,,Windy,28.5,0
2023-01-10 08:30:00,,Windy,28.5,0
2023-01-10 09:00:00,,Thundery Showers,28.5,1
2023-01-10 09:30:00,,Thundery Showers,28.5,1
2023-01-10 10:00:00,,Thundery Showers,28.5,1
2023-01-10 10:30:00,,Thundery Showers,28.5,1
2023-01-10 11:00:00,,Thundery Showers,28.5,1
2023-01-10 11:30:00,,Thundery Showers,28.5,1
2023-01-10 12:00:00,,Thundery Showers,28.5,1
2023-01-10 12:30:00,,Thundery Showers,28.5,1
2023-01-10 13:00:00,,Thundery Showers,28.5,1
2023-01-10 13:30:00,,Thundery Showers,28.5,1
2023-01-10 14:00:00,,Thundery Showers,28.5,1
2023-01-10 14:30:00,,Thundery Showers,28.5,1
2023-01-10 15:00:00,,Cloudy,28.5,0
2023-01-10 15:30:00,,Cloudy,28.5,0
2023-01-10 16:00:00,,Cloudy,28.5,0
2023-01-10 16:30:00,,Cloudy,28.5,0
2023-01-10 17:00:00,,Cloudy,28.5,0
2023-01-10 17:30:00,,Cloudy,28.5,0
2023-01-10 18:00:00,,Thundery Showers,28.5,1
2023-01-10 18:30:00,,Thundery Showers,28.5,1
2023-01-10 19:00:00,,Thundery Showers,28.5,1
2023-01-10 19:30:00,,Thundery Showers,28.5,1
2023-01-10 20:00:00,,Thundery Showers,28.5,1
2023-01-10 20:30:00,,Thundery Showers,28.5,1
2023-01-10 21:00:00,,Thundery Showers,28.5,1
2023-01-10 21:30:00,,Thundery Showers,28.5,1
2023-01-10 22:00:00,,Thundery Showers,28.5,1
2023-01-10 22:30:00,,Thundery Showers,28.5,1
2023-01-10 23:00:00,,Thundery Showers,28.5,1
2023-01-10 23:30:00,,Thundery Showers,28.5,1
2023-01-11 00:00:00,,Thundery Showers,28.5,1
2023-01-11 00:30:00,,Thundery Showers,28.5,1
2023-01-11 01:00:00,,Thundery Showers,28.5,1
2023-01-11 01:30:00,,Thundery Showers,28.5,1
2023-01-11 02:00:00,,Thundery Showers,28.5,1
2023-01-11 02:30:00,,Thundery Showers,28.5,1
2023-01-11 03:00:00,,Cloudy,28.5,0
2023-01-11 03:30:00,,Cloudy,28.5,0
2023-01-11 04:00:00,,Cloudy,28.5,0
2023-01-11 04:30:00,,Cloudy,28.5,0
2023-01-11 05:00:00,,Cloudy,28.5,0
2023-01-11 05:30:00,,Cloudy,28.5,0
2023-01-11 06:00:00,,Thundery Showers,28.5,1
2023-01-11 06:30:00,,Thundery Showers,28.5,1
2023-01-11 07:00:00,,Thundery Showers,28.5,1
2023-01-11 07:30:00,,Thundery Showers,28.5,1
2023-01-11 08:00:00,,Thundery Showers,28.5,1
2023-01-11 08:30:00,,Cloudy,28.5,0
2023-01-11 09:00:00,,Cloudy,28.5,0
2023-01-11 09:30:00,,Cloudy,28.5,0
2023-01-11 11:00:00,8.670886075949367,Cloudy,28.5,0
2023-01-11 11:30:00,15.987654320987655,Cloudy,28.5,0
2023-01-11 12:00:00,22.142857142857142,Cloudy,28.5,0
2023-01-11 12:30:00,28.452380952380953,Cloudy,28.5,0
2023-01-11 13:00:00,33.75,Cloudy,28.5,0
2023-01-11 13:30:00,33.51190476190476,Moderate Rain,28.0,1
2023-01-11 14:00:00,33.69047619047619,Moderate Rain,28.0,1
2023-01-11 14:30:00,33.45238095238095,Moderate Rain,28.0,1
2023-01-11 15:00:00,28.75,Cloudy,27.5,0
2023-01-11 15:30:00,26.70731707317073,Cloudy,27.5,0
2023-01-11 16:00:00,25.121951219512194,Cloudy,27.5,0
2023-01-11 16:30:00,24.226190476190474,Cloudy,27.5,0
2023-01-11 17:00:00,21.488095238095237,Cloudy,27.5,0
2023-01-11 17:30:00,22.5,Cloudy,27.5,0
2023-01-11 22:00:00,,Cloudy,29.0,0
2023-01-11 22:30:00,,Cloudy,29.0,0
2023-01-11 23:00:00,,Cloudy,29.0,0
2023-01-11 23:30:00,,Partly Cloudy (Night),29.0,0
2023-01-12 00:00:00,,Partly Cloudy (Night),29.0,0
2023-01-12 00:30:00,,Partly Cloudy (Night),29.0,0
2023-01-12 01:00:00,,Partly Cloudy (Night),29.0,0
2023-01-12 01:30:00,,Partly Cloudy (Night),29.0,0
2023-01-12 02:00:00,,Partly Cloudy (Night),29.0,0
2023-01-12 02:30:00,,Partly Cloudy (Night),29.0,0
2023-01-12 03:00:00,,Partly Cloudy (Night),29.0,0
2023-01-12 03:30:00,,Partly Cloudy (Night),29.0,0
2023-01-12 04:00:00,,Partly Cloudy (Night),29.0,0
2023-01-12 04:30:00,,Partly Cloudy (Night),29.0,0
2023-01-12 05:00:00,,Partly Cloudy (Night),29.0,0
2023-01-12 05:30:00,,Partly Cloudy (Night),29.0,0
2023-01-12 06:00:00,,Cloudy,28.5,0
2023-01-12 06:30:00,,Cloudy,28.5,0
2023-01-12 07:00:00,,Cloudy,28.5,0
2023-01-12 07:30:00,,Cloudy,28.5,0
2023-01-12 08:00:00,,Cloudy,28.5,0
2023-01-12 08:30:00,,Cloudy,28.5,0
2023-01-12 09:00:00,,Cloudy,28.5,0
2023-01-12 09:30:00,,Cloudy,28.5,0
2023-01-12 11:00:00,8.45679012345679,Cloudy,28.5,0
2023-01-12 11:30:00,10.535714285714286,Partly Cloudy (Day),28.5,0
2023-01-12 12:00:00,14.404761904761905,Partly Cloudy (Day),27.5,0
2023-01-12 12:30:00,22.321428571428573,Partly Cloudy (Day),27.5,0
2023-01-12 13:00:00,23.333333333333332,Partly Cloudy (Day),27.5,0
2023-01-12 13:30:00,23.392857142857142,Partly Cloudy (Day),27.5,0
2023-01-12 14:00:00,25.74074074074074,Partly Cloudy (Day),27.5,0
2023-01-12 14:30:00,25.975609756097562,Partly Cloudy (Day),27.5,0
2023-01-12 15:00:00,27.134146341463413,Partly Cloudy (Day),27.5,0
2023-01-12 15:30:00,26.785714285714285,Partly Cloudy (Day),27.5,0
2023-01-12 16:00:00,25.6875,Partly Cloudy (Day),27.5,0
2023-01-12 16:30:00,26.3855421686747,Partly Cloudy (Day),27.5,0
2023-01-12 17:00:00,23.63095238095238,Partly Cloudy (Day),27.5,0
2023-01-12 17:30:00,14.879518072289157,Partly Cloudy (Day),27.5,0
2023-01-12 22:00:00,,Cloudy,28.0,0
2023-01-12 22:30:00,,Cloudy,28.0,0
2023-01-12 23:00:00,,Cloudy,28.0,0
2023-01-12 23:30:00,,Partly Cloudy (Night),28.0,0
2023-01-13 00:00:00,,Partly Cloudy (Night),28.0,0
2023-01-13 00:30:00,,Partly Cloudy (Night),28.0,0
2023-01-13 01:00:00,,Partly Cloudy (Night),28.0,0
2023-01-13 01:30:00,,Partly Cloudy (Night),28.0,0
2023-01-13 02:00:00,,Partly Cloudy (Night),28.0,0
2023-01-13 02:30:00,,Partly Cloudy (Night),28.0,0
2023-01-13 03:00:00,,Partly Cloudy (Night),28.0,0
2023-01-13 03:30:00,,Partly Cloudy (Night),28.0,0
2023-01-13 04:00:00,,Partly Cloudy (Night),28.0,0
2023-01-13 04:30:00,,Partly Cloudy (Night),28.0,0
2023-01-13 05:00:00,,Partly Cloudy (Night),28.0,0
2023-01-13 05:30:00,,Partly Cloudy (Night),28.0,0
2023-01-13 06:00:00,,Cloudy,28.0,0
2023-01-13 06:30:00,,Cloudy,28.0,0
2023-01-13 07:00:00,,Cloudy,28.0,0
2023-01-13 07:30:00,,Cloudy,28.0,0
2023-01-13 08:00:00,,Cloudy,28.0,0
2023-01-13 08:30:00,,Cloudy,28.0,0
2023-01-13 09:00:00,,Cloudy,28.0,0
2023-01-13 09:30:00,,Cloudy,28.0,0
2023-01-13 11:00:00,6.730769230769231,Cloudy,28.0,0
2023-01-13 11:30:00,13.3125,Partly Cloudy (Day),28.5,0
2023-01-13 12:00:00,20.595238095238095,Partly Cloudy (Day),28.5,0
2023-01-13 12:30:00,25.925925925925927,Partly Cloudy (Day),28.5,0
2023-01-13 13:00:00,27.59036144578313,Thundery Showers,28.5,1
2023-01-13 13:30:00,29.404761904761905,Thundery Showers,28.5,1
2023-01-13 14:00:00,30.178571428571427,Thundery Showers,28.5,1
2023-01-13 14:30:00,32.32142857142857,Thundery Showers,28.5,1
2023-01-13 15:00:00,33.86904761904762,Thundery Showers,28.5,1
2023-01-13 15:30:00,34.69135802469136,Thundery Showers,28.5,1
2023-01-13 16:00:00,29.88095238095238,Light Rain,28.5,1
2023-01-13 16:30:00,25.357142857142858,Light Rain,28.5,1
2023-01-13 17:00:00,24.404761904761905,Light Rain,28.5,1
2023-01-13 17:30:00,21.964285714285715,Light Rain,28.5,1
2023-01-13 22:00:00,,Partly Cloudy (Night),28.0,0
2023-01-13 22:30:00,,Partly Cloudy (Night),28.0,0
2023-01-13 23:00:00,,Partly Cloudy (Night),28.0,0
2023-01-13 23:30:00,,Partly Cloudy (Night),28.0,0
2023-01-14 00:00:00,,Partly Cloudy (Night),28.0,0
2023-01-14 00:30:00,,Partly Cloudy (Night),28.0,0
2023-01-14 01:00:00,,Partly Cloudy (Night),28.0,0
2023-01-14 01:30:00,,Partly Cloudy (Night),28.0,0
2023-01-14 02:00:00,,Partly Cloudy (Night),28.0,0
2023-01-14 02:30:00,,Partly Cloudy (Night),28.0,0
2023-01-14 03:00:00,,Partly Cloudy (Night),28.0,0
2023-01-14 03:30:00,,Partly Cloudy (Night),28.0,0
2023-01-14 04:00:00,,Partly Cloudy (Night),28.0,0
2023-01-14 04:30:00,,Partly Cloudy (Night),28.0,0
2023-01-14 05:00:00,,Partly Cloudy (Night),28.0,0
2023-01-14 05:30:00,,Partly Cloudy (Night),28.0,0
2023-01-14 06:00:00,,Partly Cloudy (Day),28.0,0
2023-01-14 06:30:00,,Partly Cloudy (Day),28.0,0
2023-01-14 07:00:00,,Partly Cloudy (Day),28.0,0
2023-01-14 07:30:00,,Partly Cloudy (Day),28.0,0
2023-01-14 08:00:00,,Partly Cloudy (Day),28.0,0
2023-01-14 08:30:00,,Partly Cloudy (Day),28.0,0
2023-01-14 09:00:00,,Partly Cloudy (Day),28.0,0
2023-01-14 09:30:00,,Partly Cloudy (Day),28.0,0
2023-01-14 10:00:00,,Partly Cloudy (Day),28.0,0
2023-01-14 10:30:00,,Partly Cloudy (Day),28.0,0
2023-01-14 11:00:00,,Partly Cloudy (Day),28.0,0
2023-01-14 11:30:00,,Partly Cloudy (Day),28.0,0
2023-01-14 12:00:00,,Thundery Showers,28.0,1
2023-01-14 12:30:00,,Thundery Showers,28.0,1
2023-01-14 13:00:00,,Thundery Showers,28.0,1
2023-01-14 13:30:00,,Thundery Showers,28.0,1
2023-01-14 14:00:00,,Thundery Showers,28.0,1
2023-01-14 14:30:00,,Thundery Showers,28.0,1
2023-01-14 15:00:00,,Thundery Showers,28.0,1
2023-01-14 15:30:00,,Thundery Showers,28.0,1
2023-01-14 16:00:00,,Thundery Showers,28.0,1
2023-01-14 16:30:00,,Thundery Showers,28.0,1
2023-01-14 17:00:00,,Thundery Showers,28.0,1
